3.819294149985267950e+01,6.952973961026057914e+00,8.412377716684289908e+00,7.194623190000791979e+00,6.471966935554082312e+00,2.624842745077682782e+00,1.884837549033546722e+00,1.208870283247386768e+00,1.121662561457912988e+00,-6.913600073113033151e-01,-2.350106310116218733e+00,-1.715501517674260956e+00,-1.708923651339028016e+00
4.028449881110530129e+01,8.128995048938397971e+00,8.071236539520665332e+00,5.510002951633404145e+00,5.984896985965415084e+00,2.954360956431260732e+00,1.027619684296617653e+00,1.109185648796326529e+00,1.434451014005933667e+00,-6.769882274777375697e-01,-2.089121810728447493e+00,-1.697798872494000744e+00,-1.070668102035903457e+00
4.274151530503383611e+01,1.006899244302883112e+01,7.656843542184764040e+00,6.083906540198162460e+00,6.630681660923810838e+00,3.549847880042578119e+00,6.287366218963043041e-01,-9.331422156601935081e-01,-2.960400428486281710e-01,-8.332864056213173942e-01,-1.367774682136610354e+00,-9.839705315255573570e-01,-1.142843111082380458e+00
4.730053908906821647e+01,1.086333510984019135e+01,4.217274550458471438e+00,4.989762616742559942e+00,7.187532317109801561e+00,2.118998287543490733e+00,-2.258160777568417821e+00,-2.369982370529942983e+00,-6.689579969881342958e-01,-1.297555846376831745e+00,-1.556234975491046502e+00,-5.717470883209962995e-01,-9.434952283242223903e-01
4.695622249985954966e+01,1.173947153846842184e+01,5.817840731998044745e+00,5.084678381914591760e+00,5.616359558478525749e+00,8.231118538907740145e-01,-3.042187584346258244e+00,-3.122636712731436504e+00,-1.005983225998526631e+00,-1.721052087544100662e+00,-1.763358004396150980e+00,-8.370637839084613119e-02,-8.197413208404534801e-01
5.057060309772648310e+01,1.395615754088010618e+01,5.316423706293358364e+00,4.539563554928602862e+00,5.863598622841606378e+00,1.743282694454709958e+00,-2.473536814864054634e+00,-3.809927795879372248e+00,-6.482026268532847801e-01,-1.317320474340052394e+00,-1.395031299324516860e+00,-5.630362574142181442e-01,-1.713790041459457569e+00
5.268594014865063713e+01,1.511441143094674722e+01,3.886450145486664898e+00,4.329707338055380994e+00,5.850544046002880805e+00,2.138008613638638256e+00,-1.773253203771327113e+00,-3.696788663393987928e+00,-9.353957154345977631e-01,-1.281539701045356638e+00,-1.707995586482110584e+00,-1.698302852027468335e+00,-2.645638886201995277e+00
5.529334983539920501e+01,1.560136503578556955e+01,2.161445149332429150e+00,4.153956769813362371e+00,5.737620493078352979e+00,2.891490182807568310e+00,-2.188014506635139522e+00,-5.240877401798837099e+00,-1.569562456692921160e+00,-7.035783266731302499e-01,-1.758697383954317628e+00,-1.838530559578060997e+00,-2.764052821952950545e+00
5.860746457136225018e+01,1.798055506995049058e+01,7.376847930307890433e-01,-5.202265457895042244e-01,4.286931892810415867e+00,4.202331594538559756e+00,-3.883310028970933803e-01,-4.220149941344897293e+00,-2.049838509084184857e+00,-2.158890630065307903e+00,-3.169087141843726751e+00,-1.659950579956814609e+00,-1.467080874779518984e+00
7.004432179506473233e+01,2.137891358505419959e+01,-4.546985838148204451e+00,-1.943059268043259236e+00,5.447718096085233386e-01,8.719547138659522467e-01,-8.515984619416827606e-01,-2.843677313640211146e+00,1.173038648350253066e+00,-2.117911433363262930e+00,-4.834179793242233458e+00,9.616577575757641050e-01,7.069683307668119809e-01
7.714159939636230945e+01,2.165572899116679650e+01,-8.474097383453189636e+00,-2.986945045446285363e+00,-3.328446878167182210e-01,5.122039378056261194e-01,-2.293331489541605706e+00,-2.555371971369316597e+00,2.954698851342798527e+00,-2.065339034276609365e+00,-5.084853062351339048e+00,9.750761340390549092e-01,1.034370528957078372e+00
8.069845454401672669e+01,2.174000000592538129e+01,-1.176325540888926469e+01,-1.995344459770144185e+00,-1.870850211810728414e-01,-7.000559045291573357e-01,-3.134110649151154782e+00,-2.246161351581925647e+00,4.055334329396140802e+00,-2.068281686783045359e+00,-5.401390056079440782e+00,2.113706301416059752e+00,-3.011406802311323294e-01
8.278770569686570013e+01,2.186819400709027406e+01,-1.245127943003839910e+01,-2.297989817355928110e+00,-7.283087748627995461e-01,-1.329269238493847149e+00,-2.800584028554909288e+00,-2.425328367517867179e+00,4.364556802237041566e+00,-1.424532790729429621e+00,-5.670675461208861456e+00,2.086783791973577884e+00,5.658864439801587487e-01
